DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
1394,__label1__,1,N,PC,B006QB1RPY,ASUS RT-N66U Dual-Band Wireless-N900 Gigabit Router,"after the last update, wifi disconnects every 2 minutes!!","I didn't had any problems with this router, since I read all the positive reviews and decided to buy one for my newly purchased laptop. The problem started after my second firmware update. In the beginning everything was normal but after the update, router would constantly lose signal. Now, every 2 minutes my wifi disconnects for no apparent reason - and this didn't happened before, so I called support but they told me to reset the router, which I did, but problem continued. Luckily, I had a warranty so I returned the router.<br /><br />On my friend's recommendation, and he works at local internet service provider, I bought AC1759 Router ( http://amzn.to/13FE6I1 ), which didn't had any problem. I updated the last firmware and I didn't noticed a big change, so as long as it's working normally, I'm glad :)."
2389,__label1__,2,N,Furniture,B00188ARYW,"Textrade USA Inner Spring Pillow Top Mattress in A Box, Queen",not dense,I ordered this mattress for my son based solely on the reviews at the time. Eleven out of 11 gave five stars. Unfortunately after two nights he went back to his old mattress b/c he said the 6 inch foam was not dense enough and he felt like he was laying on the box spring.
410,__label1__,4,N,Lawn and Garden,B000JHZ2H0,"Kem-Tek 099 3-Inch Chlorinating Tablets for Pool and Spa, 3-Pound",Could not be easier,"Using this product could not be easier in keeping our pool clean, which is particularly important since my grandkids often come over during summer."
2085,__label1__,2,N,Jewelry,B005CJ0XBU,Bling Jewelry Tungsten Celtic Dragon Gold Plated Inlay Unisex Wedding Band,dull and cheap,"I was overjoyed when I purchased this ring thinking I was going to get what was pictured. Instead I got a ring that looked dull and cheap. I had read the reviews for this ring and am confused as to what people were looking at as not only was it dull and cheap, the size suggestions were also way off. I will be sending this back for a refund ASAP."
11099,__label2__,1,N,Lawn and Garden,B00P7FQPEI,Saavyseeds True Blue Rose Seeds - 11 Count,I have a unicorn egg I would like to sell you,"If you think there is a bush that can grow bright blue roses, I have a unicorn egg I would like to sell you."
3482,__label1__,2,N,Outdoors,B000SORT3E,"Heat Factory Fleece-Lined Ragg Wool Gloves with Fold-Back Finger Caps and Hand Heat Warmer Pockets, Women's",don't cover  fingers,"I bought these because my fingers get really cold in the winter. When they arrived, I opened them to find that they actually don't cover your fingers at all!!!! So I can now pay $**** to return gloves which don't even cover my fingers let alone keep them warm."
20128,__label2__,4,Y,Home Entertainment,B00G15AKKS,Genuine Roku Standard Remote with Channel Shortcut Buttons [Works with All Roku Models Except the Roku Streaming Stick versions],Infra-red remote for Roku 2 worked for me,"I purchased this Roku infra-red remote control to replace the wireless enhanced remote control for my Roku 2 (model 2920) streaming player. I tried getting Roku to replace my wireless enhanced remote control because I had lots of problems with it staying paired with my Roku 2 player. LOTS and LOTS of problems. Roku support was not very helpful at all. So rather than try to unload the Roku 2 to someone else (Roku wouldn't take it back and I couldn't find my sale slip to return it to Walmart), I found that Amazon had a supplier of infra-red remotes that worked with my Roku 2 player and I figured that would fix my problems. Infra-read is much older technology so I was pretty sure I would not have any problems with it. And so far I have been proven right. Since using this new infra-red remote I have had absolutely no problems using my Roku 2 player.    Now if I could only find out why the Roku 2 clock won't update, automatically or manually. So far, the clock problem has not caused me any problems with the streaming channels therefore no harm, no foul.    P.S.  I would have given it 5 stars, but I did have to pay for it to replace the wireless enhanced remote that came with my Roku 2 player that did not work properly."
7581,__label1__,5,N,Pet Products,B00L1HVY2E,4-Rover Dog Supplement,This is a great product!,"This is a great product!!  Dogs using this product for 30 days exhibit better coats and improved skin, plus our older dogs move around much better and have more energy."
6654,__label1__,5,N,Sports,B00HQ9S8PM,"Trampoline Replacement Safety Net, Fits For 13' X 13' Square Frames, Using 4 Arches with ties on top -NET ONLY",perfect just what I needed,"This trampoline looks very nice, is strong and able to hold more than 3 children at a time and is very easy to setup for a good price I recommend this for any parents."
16558,__label2__,2,N,Musical Instruments,B00646MZHK,Snark SN-8 Super Tight All Instrument Tuner (Old Model),I got a bad one I guess.,"Im really disappointed. Ive only used this -red- snark 6-7 times, handled with care and it wont work anymore.<br />I should have returned it right away as it would sometimes not go bright enough to see even new out of the box.<br />Now its just dead. Worked great when it worked then put away for a week and now nothing.<br />The tap tempo function lights up dimly but the tuner function stays dark.<br />Yes I did try 2 different new batteries same results as the one in it new which still reads 3volts on a VOM"
2302,__label1__,4,N,Watches,B00EIRVQ2M,Women's Geneva Chevron Style Leather Watch - Blue,Nice watch,"The first time I saw this watch, I havent thought much but to own one...So immediately I bought it through amazon and I was pretty happy with the buy."
16223,__label2__,5,Y,Shoes,B00AI5Q3KS,"Mizuno Men's Wave Elixir 8 Running Shoe,Blue,10.5 D US",Sad to see the end of a great shoe!!!!,"Been in the elixir since the beginning. I'll be sad to see it go. Contrary to what others say, there is no replacement shoe because they changed the foot last"
2753,__label1__,3,N,Lawn and Garden,B0030GG2GC,Lifetime 60012 Extra Large Deck Box,cheap plastic  design but functional,"this is durable, but if you have a nice deck area you might not like the way it looks. it is basic beige plastic with a dark top. it looks very utilitarian. so if you have a colonial or cape cod house you might not really appreciate the lack of design."
9265,__label1__,5,Y,Video DVD,B00EE93QFY,Mother Goose Club Playhouse - Rhyme with Us DVD,"I love, love, love it!",This is THE perfect birthday gift for the little ones in my family! So excited to watch them dance and sing along to these great videos!
16341,__label2__,5,Y,Electronics,B00316263Y,BlueRigger High Speed HDMI Cable with Ethernet 6.6 Feet (2m) - Supports 3D and Audio Return [Latest Version],No reason to pay more.,"If you think that you need to pay more for a more recognizable brand, you are a fool indeed. This product delivers outstanding quality at a fair price."
11700,__label2__,4,Y,Pet Products,B000B58628,Penn Plax Bird Bath with Universal Clips,dirty bird,I have offered it quite a few times and my bird wont go near it.  Sits on the pole and prunes its feathers but totally ignores the bath.  I have a dirty bird.
20701,__label2__,5,Y,Home Entertainment,B00MAPE1HQ,Samsung BD-HM57CZA Wi-Fi Blu Ray Player Manufacturer Refurbished,Wonderful Product!,"The item is MORE THAN expected! I would recommend it to ANYONE. Thank you for the fine product. Sincerely, William M. Imhof"
867,__label1__,3,N,Furniture,B002VECNSK,"South Shore Axess Collection 4-Shelf Bookcase, Chocolate",Shelves were sagging,"This shelf was easy to put together, but the same day we filled it with books, the shelves started to sag. After just one week, the shelves were sagging almost an inch! Unfortunately, it'd be more of a hassle to disassemble it and find another large box to return it in than just buy wood, cut it and paint it for new shelves. Don't buy this if you plan on using it as a bookshelf."
17416,__label2__,3,Y,Home Entertainment,B00CHHGWZG,Sylvania 13.3-Inch Swivel Screen Portable DVD Player (SDVD1332) with USB/SD Card Reader,Nice player However,"Enjoying it.  Nice player However, the volume could be louder.Other wise  I would have given 5 stars."
1600,__label1__,2,N,Office Products,B0017X1P4E,Merriam-Webster CWP-570 Crossword Puzzle Dictionary,Not the best,"I got one of these and was a bit disappointed in it.  Can't seem to help solve much, seems a bit too limited."
12956,__label2__,5,Y,Outdoors,B00ELNGTC0,"Mirrycle Incredibell Adjustabell 2 Bike Bell, Silver",Five Stars,"Really nice for my bike and sound really good.<br />Suena super bien en mi bike, es comodo y confortable."
994,__label1__,3,N,Wireless,B00NXE4N4Y,iClever ICF40 Auto-Scan Wireless FM Transmitter Radio Car Kit with 3.5mm Audio Plug USB Car Charger,nice one,"i am reviewing this product after 1 year of use , best MP3 player for the given price. no problem till now!"
